OBS,HOUSEHOLDID,HEINZ,HUNTS,PRICEHEINZ,PRICEHUNTS,DISPLAYHEINZ,DISPLAYHUNTS,FEATUREHEINZ,FEATUREHUNTS
2022,212,1,0,0.046,0.041000001,0,0,1,1
2023,212,1,0,0.050000001,0.041000001,0,0,0,0
2024,212,1,0,0.041999999,0.035,0,0,1,0
2025,213,1,0,0.037,0.034000002,0,0,0,0
2026,213,0,1,0.036666667,0.028000001,0,1,0,0
2027,213,1,0,0.034000002,0.028000001,0,0,0,0
2028,213,1,0,0.034000002,0.028000001,1,0,0,0
2029,213,1,0,0.043000001,0.034000002,0,0,0,0
2030,213,1,0,0.037,0.034000002,0,0,0,0
2031,213,1,0,0.037,0.034000002,1,0,0,0
2032,213,1,0,0.041999999,0.032000002,0,0,0,0
2033,213,1,0,0.022,0.034000002,0,0,0,0
2034,214,1,0,0.012,0.041000001,0,0,1,0
2035,214,1,0,0.015,0.035,0,0,1,0
2036,214,1,0,0.021,0.034000002,0,0,0,0
2037,214,1,0,0.017999999,0.041999999,0,0,0,0
2038,214,1,0,0.022,0.033,0,0,0,0
2039,215,1,0,0.034000002,0.028000001,0,0,0,0
2040,215,1,0,0.041999999,0.028000001,0,0,0,0
2041,215,1,0,0.043000001,0.032000002,0,0,0,0
2042,215,1,0,0.035999998,0.037,0,0,1,0
2043,215,1,0,0.035999998,0.037,0,0,0,0
2044,216,1,0,0.046,0.048,0,0,0,0
2045,216,1,0,0.029999999,0.048,0,0,1,0
2046,216,1,0,0.029999999,0.048,0,0,1,0
2047,216,1,0,0.035,0.028000001,0,0,1,0
2048,216,1,0,0.029999999,0.041000001,0,0,0,0
2049,216,1,0,0.029999999,0.041000001,0,0,0,0
2050,216,1,0,0.032000002,0.041000001,0,0,0,0
2051,216,1,0,0.032000002,0.041000001,0,0,0,0
2052,216,1,0,0.032000002,0.041000001,0,0,1,0
2053,216,1,0,0.050000001,0.043000001,0,0,1,0
2054,216,1,0,0.032000002,0.041000001,0,0,1,0
2055,216,1,0,0.046,0.043000001,0,0,0,0
2056,217,1,0,0.050000001,0.034000002,0,0,0,0
2057,217,0,1,0.04,0.023,1,0,0,0
2058,217,1,0,0.039000001,0.030999999,1,0,0,0
2059,217,1,0,0.046999998,0.030999999,0,0,0,0
2060,217,1,0,0.046999998,0.030999999,0,0,0,0
2061,217,1,0,0.050000001,0.034000002,0,0,0,0
2062,217,1,0,0.050000001,0.037,0,0,0,0
2063,217,1,0,0.035999998,0.037,1,0,0,0
2064,218,1,0,0.028999999,0.034000002,0,0,0,0
2065,218,1,0,0.046999998,0.029999999,1,0,0,0
2066,218,1,0,0.025,0.030999999,1,0,0,0
2067,218,0,1,0.041666668,0.015,0,0,0,0
2068,218,1,0,0.021,0.034000002,0,0,0,0
2069,218,1,0,0.022,0.034000002,0,0,0,0
2070,219,1,0,0.034000002,0.028000001,0,0,0,0
2071,219,1,0,0.043000001,0.029999999,0,0,0,0
2072,219,1,0,0.043000001,0.034000002,0,0,0,0
2073,219,1,0,0.043000001,0.034000002,0,0,0,0
2074,219,1,0,0.045000002,0.034000002,0,0,0,0
2075,219,1,0,0.045000002,0.034000002,1,0,0,0
2076,220,1,0,0.037999999,0.035,0,0,0,0
2077,220,1,0,0.037999999,0.035,0,0,0,0
2078,220,0,1,0.041666667,0.034000002,0,0,0,0
2079,220,1,0,0.045000002,0.037,0,0,0,0
2080,220,1,0,0.048999999,0.041999999,1,0,0,0
2081,220,0,1,0.045333333,0.034000002,0,0,0,0
2082,221,1,0,0.030999999,0.037,0,0,0,0
2083,221,1,0,0.039000001,0.030999999,1,0,0,0
2084,221,1,0,0.041999999,0.028000001,0,0,0,0
2085,221,1,0,0.028000001,0.028000001,0,0,0,0
2086,221,1,0,0.012,0.041000001,0,0,1,0
2087,221,1,0,0.012,0.043000001,0,0,1,0
2088,222,0,1,0.045,0.022,0,0,0,0
2089,222,1,0,0.039000001,0.030999999,1,0,0,0
2090,222,1,0,0.034000002,0.025,0,1,0,0
2091,222,1,0,0.021,0.034000002,0,0,0,0
2092,222,1,0,0.035999998,0.037,0,0,0,0
2093,223,1,0,0.015,0.030999999,0,0,0,0
2094,223,1,0,0.017000001,0.035999998,0,0,0,1
2095,223,1,0,0.017000001,0.033,0,0,0,0
2096,223,0,1,0.045666667,0.012,0,0,0,0
2097,223,1,0,0.022,0.033,0,0,0,0
2098,224,1,0,0.028000001,0.035999998,0,0,0,0
2099,224,1,0,0.030999999,0.037,1,0,0,0
2100,224,1,0,0.030999999,0.034000002,1,0,0,0
2101,224,1,0,0.028000001,0.037,0,0,0,0
2102,224,1,0,0.024,0.029999999,0,0,0,0
2103,224,1,0,0.025,0.030999999,1,0,0,0
2104,224,1,0,0.030999999,0.030999999,1,0,0,0
2105,224,1,0,0.030999999,0.030999999,0,0,0,0
2106,224,1,0,0.034000002,0.030999999,0,0,0,0
2107,224,1,0,0.037,0.034000002,0,0,0,0
2108,224,1,0,0.037,0.028999999,0,0,0,0
2109,224,1,0,0.030999999,0.037,1,0,0,0
2110,225,1,0,0.043000001,0.030999999,0,0,0,0
2111,225,1,0,0.041999999,0.035,0,0,0,0
2112,225,1,0,0.046999998,0.035,0,0,0,0
2113,225,1,0,0.039000001,0.035,0,0,0,0
2114,225,1,0,0.039000001,0.035,0,0,1,0
2115,225,1,0,0.037,0.041999999,1,0,0,0
2116,226,1,0,0.050000001,0.030999999,0,0,0,0
2117,226,1,0,0.035,0.029999999,0,0,0,0
2118,226,1,0,0.037,0.030999999,0,0,0,0
2119,226,1,0,0.050999999,0.037,0,0,0,0
2120,226,1,0,0.041999999,0.034000002,0,0,0,0
2121,227,1,0,0.028000001,0.034000002,0,0,0,0
2122,227,1,0,0.023,0.018999999,0,0,0,0
2123,227,1,0,0.034000002,0.030999999,0,0,1,0
2124,227,1,0,0.034000002,0.030999999,0,0,1,0
2125,227,1,0,0.041999999,0.030999999,0,0,0,0
2126,227,1,0,0.022,0.033,0,0,0,0
2127,228,1,0,0.030999999,0.037,0,0,0,0
2128,228,1,0,0.022,0.037,0,0,0,0
2129,228,1,0,0.027000001,0.035,0,0,1,0
2130,228,1,0,0.035999998,0.037,0,0,0,0
2131,228,1,0,0.030999999,0.035,0,0,1,0
2132,228,1,0,0.017999999,0.041999999,0,0,0,0
2133,228,1,0,0.037,0.034000002,0,0,0,0
2134,229,0,1,0.045,0.017999999,0,0,0,0
2135,229,1,0,0.028000001,0.034000002,0,0,0,0
2136,229,1,0,0.052000001,0.037,0,0,0,0
2137,229,1,0,0.030999999,0.028000001,0,1,0,0
2138,229,1,0,0.001,0.037,0,0,0,0
2139,229,1,0,0.041999999,0.029999999,0,0,0,0
2140,229,1,0,0.017999999,0.028000001,0,0,0,0
2141,229,1,0,0.017000001,0.033,0,0,0,0
2142,229,1,0,0.041999999,0.035,0,0,1,0
2143,230,1,0,0.034000002,0.046999998,0,0,0,0
2144,230,1,0,0.034000002,0.046999998,1,0,0,0
2145,230,1,0,0.030999999,0.044,0,0,0,0
2146,230,1,0,0.030999999,0.037,0,0,0,0
2147,230,1,0,0.027000001,0.035999998,0,0,0,1
2148,230,1,0,0.027000001,0.035,0,0,0,0
2149,230,0,1,0.038000001,0.035,0,0,1,0
2150,230,0,1,0.041,0.035,0,0,0,0
2151,230,0,1,0.041,0.035,0,0,0,0
2152,230,1,0,0.015,0.035,0,0,1,0
2153,231,1,0,0.022,0.037,1,0,0,0
2154,231,1,0,0.030999999,0.037,1,0,0,0
2155,231,1,0,0.028000001,0.037,0,0,0,0
2156,231,1,0,0.027000001,0.028000001,0,1,0,0
2157,231,1,0,0.029999999,0.028000001,0,0,0,0
2158,231,1,0,0.021,0.028000001,0,0,0,0
2159,231,1,0,0.034000002,0.030999999,0,0,0,0
2160,231,1,0,0.034000002,0.030999999,0,0,0,0
2161,231,1,0,0.028000001,0.030999999,0,0,0,0
2162,231,1,0,0.030999999,0.030999999,1,0,0,0
2163,231,1,0,0.030999999,0.030999999,1,0,0,0
2164,231,1,0,0.037,0.030999999,0,0,1,0
2165,231,1,0,0.041999999,0.032000002,0,0,0,0
2166,231,1,0,0.035,0.034000002,1,0,0,0
2167,231,1,0,0.044,0.034000002,0,0,0,0
2168,232,0,1,0.042333333,0.003,0,0,0,0
2169,232,1,0,0.021,0.035,0,0,1,0
2170,232,1,0,0.034000002,0.030999999,0,0,0,0
2171,232,0,1,0.041333334,0.003,0,0,0,0
2172,232,0,1,0.041666668,0.003,0,0,0,0
2173,232,1,0,0.046,0.034000002,0,0,0,0
2174,232,0,1,0.045666667,0.021,0,0,0,0
2175,232,0,1,0.042000001,0.025,0,0,0,0
2176,232,0,1,0.042000001,0.015,0,0,0,0
2177,233,1,0,0.028000001,0.034000002,0,0,0,0
2178,233,1,0,0.022,0.035,0,0,0,0
2179,233,1,0,0.041000001,0.035,0,0,1,0
2180,233,1,0,0.039000001,0.030999999,1,0,0,0
2181,233,1,0,0.037,0.034000002,0,0,0,0
2182,233,1,0,0.041999999,0.034000002,0,0,0,0
2183,233,1,0,0.032000002,0.037,0,0,1,0
2184,233,1,0,0.022,0.034000002,0,0,0,0
2185,234,1,0,0.050000001,0.039999999,0,0,0,0
2186,234,1,0,0.043000001,0.028999999,0,0,0,0
2187,234,1,0,0.034000002,0.030999999,0,0,0,0
2188,234,1,0,0.041999999,0.034000002,0,0,0,0
2189,234,1,0,0.043000001,0.034000002,0,0,0,0
2190,235,1,0,0.052000001,0.034000002,1,0,0,0
2191,235,1,0,0.039000001,0.028000001,0,1,0,0
2192,235,1,0,0.046999998,0.030999999,1,0,0,0
2193,235,0,1,0.040666667,0.022,0,0,0,0
2194,235,0,1,0.041,0.028000001,0,0,0,0
2195,236,1,0,0.037,0.039000001,0,0,0,0
2196,236,1,0,0.034000002,0.030999999,0,0,0,0
2197,236,1,0,0.017000001,0.035999998,0,0,0,1
2198,236,1,0,0.034000002,0.030999999,0,0,0,0
2199,236,0,1,0.043,0.017999999,0,0,0,0
2200,236,1,0,0.022,0.034000002,0,0,0,0
2201,236,1,0,0.035999998,0.037,0,0,0,0
2202,237,1,0,0.029999999,0.028999999,0,0,0,0
2203,237,1,0,0.027000001,0.035,0,0,0,1
2204,237,1,0,0.026000001,0.029999999,0,0,0,0
2205,237,1,0,0.034000002,0.034000002,0,0,0,0
2206,237,1,0,0.037,0.034000002,0,0,0,0
2207,237,1,0,0.021,0.034000002,0,0,0,0
2208,238,1,0,0.030999999,0.037,1,0,0,0
2209,238,1,0,0.015,0.034000002,1,0,0,0
2210,238,1,0,0.028000001,0.034000002,0,0,0,0
2211,238,1,0,0.029999999,0.028000001,0,0,1,0
2212,238,1,0,0.028000001,0.029999999,0,0,0,0
2213,238,1,0,0.041999999,0.029999999,0,0,0,0
2214,238,1,0,0.030999999,0.030999999,0,0,0,0
2215,238,1,0,0.046,0.041000001,0,0,0,1
2216,238,1,0,0.025,0.030999999,1,0,0,0
2217,238,1,0,0.030999999,0.033,1,0,0,0
2218,238,1,0,0.046,0.028000001,0,1,0,0
2219,238,1,0,0.021,0.034000002,0,0,0,0
2220,238,1,0,0.030999999,0.037,0,0,0,0
2221,239,1,0,0.017999999,0.037,0,0,0,0
2222,239,1,0,0.034000002,0.046999998,1,0,0,0
2223,239,1,0,0.030999999,0.037,0,0,0,0
2224,239,1,0,0.021,0.035,0,0,1,0
2225,239,1,0,0.012,0.041000001,0,0,1,0
2226,240,1,0,0.050999999,0.037,0,0,0,0
2227,240,0,1,0.042000001,0.028000001,0,0,0,0
2228,240,1,0,0.046,0.034000002,0,0,0,0
2229,240,1,0,0.021,0.034000002,0,0,0,0
2230,240,1,0,0.037,0.034000002,0,0,0,0
2231,241,1,0,0.028000001,0.035999998,0,0,0,0
2232,241,1,0,0.015,0.030999999,0,0,0,0
2233,241,1,0,0.030999999,0.037,0,0,0,0
2234,241,1,0,0.030999999,0.034000002,1,0,0,0
2235,241,1,0,0.050000001,0.034000002,0,0,0,0
2236,241,1,0,0.041999999,0.029999999,0,0,0,0
2237,241,1,0,0.028000001,0.028000001,0,0,0,0
2238,241,1,0,0.041999999,0.034000002,0,0,0,0
2239,241,1,0,0.046,0.037,0,0,0,0
2240,242,0,1,0.045,0.026000001,0,0,0,0
2241,242,0,1,0.044999999,0.028000001,0,0,0,0
2242,242,1,0,0.017999999,0.034000002,1,0,0,0
2243,242,1,0,0.043000001,0.029999999,0,0,0,0
2244,242,1,0,0.032000002,0.029999999,1,0,0,0
2245,242,1,0,0.039000001,0.030999999,1,0,0,0
2246,242,1,0,0.039000001,0.030999999,1,0,0,0
2247,242,0,1,0.043000002,0.028000001,0,1,0,0
2248,242,1,0,0.039000001,0.030999999,1,0,0,0
2249,242,0,1,0.044666668,0.028000001,0,1,0,0
2250,242,0,1,0.045333333,0.025,0,1,0,0
2251,242,1,0,0.039000001,0.028000001,0,0,0,0
2252,242,1,0,0.030999999,0.037,1,0,0,0
2253,242,1,0,0.023,0.037,1,0,0,0
2254,243,1,0,0.050000001,0.030999999,0,0,0,0
2255,243,1,0,0.034000002,0.028000001,1,0,0,0
2256,243,1,0,0.028000001,0.028000001,0,0,0,0
2257,243,1,0,0.023,0.028000001,0,0,0,0
2258,243,1,0,0.041999999,0.034000002,0,0,0,0
2259,243,1,0,0.037,0.034000002,0,0,0,0
2260,244,1,0,0.032000002,0.035999998,0,0,0,0
2261,244,1,0,0.028000001,0.037,1,0,0,0
2262,244,1,0,0.030999999,0.034000002,1,0,0,0
2263,244,1,0,0.017999999,0.034000002,1,0,0,0
2264,244,1,0,0.028000001,0.037,0,0,0,0
2265,244,1,0,0.028000001,0.029999999,1,0,0,0
2266,244,1,0,0.025,0.029999999,1,0,0,0
2267,244,1,0,0.034000002,0.030999999,0,0,0,0
2268,244,1,0,0.034000002,0.030999999,0,0,0,0
2269,244,1,0,0.034000002,0.030999999,0,0,0,0
2270,244,1,0,0.039000001,0.030999999,1,0,0,0
2271,244,0,1,0.042000001,0.028000001,0,0,0,0
2272,244,1,0,0.025,0.030999999,0,0,0,0
2273,244,1,0,0.030999999,0.030999999,1,0,0,0
2274,244,0,1,0.045666667,0.025,0,1,0,0
2275,244,0,1,0.045666667,0.025,0,0,0,0
2276,244,1,0,0.041999999,0.028000001,0,0,0,0
2277,244,1,0,0.037,0.037,1,0,0,0
2278,244,1,0,0.037,0.037,1,0,0,0
2279,244,1,0,0.037,0.037,0,0,0,0
2280,245,1,0,0.046999998,0.034000002,0,0,0,0
2281,245,1,0,0.017999999,0.037,1,0,0,0
2282,245,1,0,0.030999999,0.037,0,0,0,0
2283,245,1,0,0.035,0.034000002,1,0,0,0
2284,245,1,0,0.046,0.030999999,0,0,1,0
2285,245,1,0,0.029999999,0.029999999,0,0,1,0
2286,245,1,0,0.028999999,0.029999999,1,0,0,0
2287,245,1,0,0.046999998,0.030999999,0,0,0,0
2288,245,1,0,0.045000002,0.028000001,0,0,0,0
2289,245,1,0,0.046999998,0.030999999,0,0,0,0
2290,245,1,0,0.046999998,0.030999999,0,0,0,0
2291,245,1,0,0.050000001,0.034000002,0,0,0,0
2292,245,1,0,0.050000001,0.034000002,0,0,0,0
2293,245,1,0,0.041999999,0.034000002,1,0,0,0
2294,245,1,0,0.039000001,0.028000001,0,0,0,0
2295,245,1,0,0.052999999,0.037,0,0,0,0
2296,245,1,0,0.052999999,0.037,0,0,0,0
2297,246,1,0,0.028000001,0.030999999,0,0,0,0
2298,246,0,1,0.040666667,0.027000001,0,0,0,0
2299,246,1,0,0.029999999,0.028000001,0,0,1,0
2300,246,1,0,0.028000001,0.030999999,0,0,1,0
2301,246,1,0,0.017000001,0.035,0,0,1,0
2302,246,0,1,0.038666666,0.034000002,1,0,0,0
2303,246,0,1,0.037,0.022,1,0,0,0
2304,246,1,0,0.021,0.034000002,0,0,0,0
2305,247,0,1,0.044333334,0.030999999,0,0,0,0
2306,247,0,1,0.040666667,0.027000001,0,0,0,0
2307,247,0,1,0.039666667,0.030999999,0,0,0,0
2308,247,0,1,0.038666666,0.030999999,0,0,0,0
2309,247,0,1,0.039666667,0.030999999,0,0,0,0
2310,247,1,0,0.046,0.034000002,1,0,0,0
2311,247,0,1,0.041333334,0.028000001,0,0,0,0
2312,247,1,0,0.035,0.034000002,0,0,0,0
2313,248,0,1,0.044333334,0.017999999,0,0,0,0
2314,248,0,1,0.044333334,0.028000001,0,1,0,0
2315,248,1,0,0.023,0.028000001,1,0,0,0
2316,248,1,0,0.029999999,0.028000001,0,0,0,0
2317,248,1,0,0.034000002,0.028000001,0,0,0,0
2318,248,1,0,0.016000001,0.028000001,0,0,0,0
2319,249,1,0,0.028000001,0.034000002,0,0,0,0
2320,249,1,0,0.029999999,0.048,0,0,1,0
2321,249,1,0,0.046,0.048,0,0,1,0
2322,249,1,0,0.046,0.048,0,0,1,0
2323,249,1,0,0.046999998,0.029999999,0,0,0,0
2324,249,1,0,0.027000001,0.048999999,0,0,0,0
2325,249,1,0,0.041999999,0.048999999,0,0,0,0
2326,249,1,0,0.029999999,0.041999999,0,0,0,1
2327,249,1,0,0.012,0.041000001,0,0,1,0
2328,249,1,0,0.012,0.043000001,0,0,1,0
2329,249,1,0,0.032000002,0.041000001,0,0,0,0
2330,249,1,0,0.030999999,0.041000001,1,0,0,0
2331,249,1,0,0.044,0.041000001,0,0,1,0
2332,249,1,0,0.034000002,0.028000001,0,1,0,0
2333,249,1,0,0.045000002,0.041000001,0,0,0,0
2334,249,1,0,0.030999999,0.034000002,0,0,0,0
2335,249,1,0,0.044,0.041000001,0,0,0,0
2336,249,1,0,0.041999999,0.041000001,0,0,0,0
2337,249,1,0,0.030999999,0.037,1,0,0,0
2338,250,0,1,0.044666668,0.041000001,0,0,0,0
2339,250,1,0,0.030999999,0.037999999,0,0,0,0
2340,250,1,0,0.017000001,0.035999998,0,0,0,1
2341,250,0,1,0.033333333,0.035999998,0,0,0,1
2342,250,1,0,0.027000001,0.035,0,0,0,1
2343,250,1,0,0.017000001,0.035,0,0,1,0
2344,250,1,0,0.039000001,0.030999999,1,0,0,0
2345,250,1,0,0.045000002,0.039999999,0,0,0,0
2346,251,1,0,0.028000001,0.035999998,0,0,0,0
2347,251,0,1,0.045,0.026000001,0,0,0,0
2348,251,1,0,0.030999999,0.035,0,1,1,0
2349,251,1,0,0.028000001,0.037,0,0,0,0
2350,251,1,0,0.017000001,0.035999998,0,0,0,1
2351,251,1,0,0.035,0.029999999,0,0,0,0
2352,251,1,0,0.035,0.029999999,0,0,0,0
2353,251,1,0,0.045000002,0.028000001,0,1,0,0
2354,251,1,0,0.030999999,0.030999999,1,0,0,0
2355,251,1,0,0.030999999,0.030999999,0,0,0,0
2356,251,1,0,0.015,0.035,0,0,1,0
2357,251,1,0,0.030999999,0.037,1,0,0,0
2358,252,1,0,0.034000002,0.028000001,0,0,0,0
2359,252,1,0,0.043000001,0.034000002,0,0,0,0
2360,252,1,0,0.043000001,0.030999999,0,0,0,0
2361,252,1,0,0.041999999,0.030999999,0,0,0,0
2362,252,1,0,0.043000001,0.034000002,0,0,0,0
2363,252,1,0,0.043000001,0.034000002,1,0,0,0
2364,252,1,0,0.043000001,0.034000002,0,0,0,0
2365,253,1,0,0.050000001,0.034000002,0,0,0,0
2366,253,1,0,0.043000001,0.029999999,1,0,0,0
2367,253,1,0,0.034000002,0.030999999,0,0,0,0
2368,253,1,0,0.050000001,0.030999999,0,0,0,0
2369,253,1,0,0.052999999,0.037,0,0,0,0
2370,254,1,0,0.025,0.039000001,0,0,0,0
2371,254,1,0,0.012,0.037,1,0,0,0
2372,254,1,0,0.022,0.034000002,1,0,0,0
2373,254,1,0,0.028999999,0.030999999,1,0,0,0
2374,254,1,0,0.043000001,0.029999999,0,0,0,0
2375,254,1,0,0.012,0.035,0,0,1,0
2376,254,1,0,0.037999999,0.041999999,0,0,0,0
2377,255,1,0,0.022,0.030999999,0,0,0,0
2378,255,1,0,0.022,0.028000001,0,0,0,0
2379,255,1,0,0.050000001,0.030999999,0,0,0,0
2380,255,1,0,0.039000001,0.030999999,1,0,0,0
2381,255,1,0,0.034000002,0.028999999,0,0,0,0
2382,255,0,1,0.042333333,0.037,0,0,0,0
2383,255,1,0,0.021,0.034000002,0,0,1,0
2384,256,1,0,0.032000002,0.039000001,0,0,0,0
2385,256,1,0,0.027000001,0.033,0,0,0,0
2386,256,1,0,0.043000001,0.030999999,0,0,0,0
2387,256,1,0,0.041000001,0.041999999,0,0,0,0
2388,256,1,0,0.052999999,0.037,1,0,0,0
2389,257,1,0,0.037,0.035999998,0,0,0,0
2390,257,1,0,0.017999999,0.034000002,0,0,0,0
2391,257,1,0,0.032000002,0.034000002,0,0,0,0
2392,257,1,0,0.030999999,0.037,1,0,0,0
2393,257,1,0,0.030999999,0.034000002,0,0,0,0
2394,257,1,0,0.037,0.037,0,0,0,0
2395,257,1,0,0.030999999,0.030999999,1,0,0,0
2396,257,1,0,0.039000001,0.034000002,1,0,0,0
2397,257,1,0,0.021,0.028000001,0,0,0,0
2398,257,1,0,0.034000002,0.030999999,0,0,0,0
2399,257,1,0,0.034000002,0.030999999,0,0,0,0
2400,257,1,0,0.030999999,0.030999999,1,0,0,0
2401,257,1,0,0.028000001,0.030999999,0,0,0,0
2402,257,1,0,0.030999999,0.030999999,1,0,0,0
2403,257,1,0,0.030999999,0.030999999,0,0,0,0
2404,257,1,0,0.034000002,0.030999999,0,0,1,0
2405,257,1,0,0.030999999,0.030999999,1,0,0,0
2406,257,1,0,0.030999999,0.030999999,1,0,0,0
2407,257,1,0,0.034000002,0.030999999,0,0,0,0
2408,257,1,0,0.037,0.030999999,1,0,0,0
2409,257,1,0,0.034000002,0.034000002,0,0,0,0
2410,257,1,0,0.035,0.028000001,0,0,0,1
2411,257,1,0,0.030999999,0.034000002,1,0,0,0
2412,257,1,0,0.037,0.025,0,1,0,0
2413,257,1,0,0.021,0.034000002,0,0,1,0
2414,257,1,0,0.037999999,0.034000002,1,0,0,0
2415,257,1,0,0.037,0.037,0,0,0,0
2416,257,1,0,0.022,0.034000002,0,0,0,0
2417,258,1,0,0.039000001,0.028000001,0,1,0,0
2418,258,1,0,0.039000001,0.030999999,0,0,0,0
2419,258,1,0,0.043000001,0.030999999,0,0,0,0
2420,258,1,0,0.043000001,0.034000002,0,0,0,0
2421,258,0,1,0.041333334,0.028000001,0,0,0,0
2422,259,1,0,0.028000001,0.034000002,0,0,0,0
2423,259,1,0,0.028000001,0.037,0,0,0,0
2424,259,1,0,0.030999999,0.037,1,0,0,0
2425,259,1,0,0.037,0.034000002,0,0,0,0
2426,259,1,0,0.030999999,0.034000002,1,0,0,0
2427,260,1,0,0.029999999,0.048,0,0,1,0
2428,260,1,0,0.029999999,0.048,0,0,1,0
2429,260,1,0,0.046,0.048,0,0,0,0
2430,260,1,0,0.034000002,0.030999999,0,0,1,0
2431,260,1,0,0.032000002,0.041000001,0,0,1,0
2432,260,1,0,0.015,0.041000001,0,0,1,0
2433,261,1,0,0.046,0.029999999,0,0,0,0
2434,261,1,0,0.035,0.029999999,1,0,0,0
2435,261,1,0,0.034000002,0.030999999,0,0,1,0
2436,261,0,1,0.042000001,0.030999999,0,0,0,1
2437,261,1,0,0.035,0.028999999,0,0,0,0
2438,261,0,1,0.044333334,0.028000001,0,1,0,0
2439,261,1,0,0.032000002,0.037,0,0,1,0
2440,262,0,1,0.045,0.028000001,0,0,0,0
2441,262,1,0,0.022,0.030999999,0,0,0,0
2442,262,1,0,0.017999999,0.034000002,1,0,0,0
2443,262,1,0,0.021,0.028000001,0,0,0,0
2444,262,1,0,0.034000002,0.033,0,0,0,0
2445,262,1,0,0.030999999,0.030999999,1,0,0,0
2446,262,1,0,0.030999999,0.030999999,1,0,0,0
2447,262,0,1,0.045333333,0.025,0,1,0,0
2448,263,1,0,0.022,0.034000002,0,0,0,0
2449,263,1,0,0.034000002,0.030999999,0,0,0,0
2450,263,1,0,0.039000001,0.030999999,1,0,0,0
2451,263,1,0,0.030999999,0.034000002,0,0,0,0
2452,263,1,0,0.041999999,0.034000002,0,0,0,0
2453,263,1,0,0.027000001,0.028000001,0,0,1,0
2454,263,1,0,0.034000002,0.030999999,0,0,0,0
2455,263,1,0,0.034000002,0.030999999,0,0,0,0
2456,263,1,0,0.034000002,0.030999999,0,0,0,0
2457,263,1,0,0.034000002,0.030999999,0,0,0,0
2458,263,1,0,0.034000002,0.030999999,1,0,0,0
2459,263,1,0,0.034000002,0.030999999,0,0,0,0
2460,263,1,0,0.034000002,0.030999999,0,0,0,0
2461,263,1,0,0.034000002,0.030999999,0,0,0,0
2462,263,1,0,0.034000002,0.030999999,0,0,0,0
2463,263,1,0,0.034000002,0.030999999,0,0,0,0
2464,264,1,0,0.028999999,0.034000002,0,0,0,0
2465,264,1,0,0.028000001,0.029999999,0,0,0,1
2466,264,1,0,0.034000002,0.030999999,0,0,0,0
2467,264,1,0,0.021,0.035,0,0,1,0
2468,264,1,0,0.021,0.034000002,0,0,0,0
2469,264,1,0,0.017999999,0.041999999,0,0,0,0
2470,265,1,0,0.029999999,0.048,0,0,1,0
2471,265,1,0,0.046,0.048,0,0,1,0
2472,265,0,1,0.039333333,0.041000001,0,0,1,0
2473,265,1,0,0.048,0.041999999,0,0,1,0
2474,265,1,0,0.050000001,0.041000001,0,0,1,0
2475,266,1,0,0.012,0.041000001,0,0,1,0
2476,266,1,0,0.041999999,0.035,0,0,1,0
2477,266,1,0,0.050000001,0.041000001,0,0,0,0
2478,266,1,0,0.050000001,0.043000001,0,0,1,0
2479,266,1,0,0.050000001,0.035,0,0,0,0
2480,266,1,0,0.039000001,0.041000001,0,0,0,0
2481,266,1,0,0.046,0.043000001,0,0,0,0
2482,267,1,0,0.061000001,0.037,0,0,0,0
2483,267,0,1,0.042666667,0.030999999,0,0,0,0
2484,267,1,0,0.021,0.035,0,0,1,0
2485,267,1,0,0.050000001,0.028999999,0,0,0,0
2486,267,1,0,0.050000001,0.034000002,0,0,0,0
2487,267,1,0,0.039000001,0.028000001,0,0,0,0
2488,267,0,1,0.041333334,0.028000001,0,0,0,0
2489,268,1,0,0.052999999,0.028000001,0,1,0,0
2490,268,1,0,0.021,0.028000001,0,0,0,0
2491,268,1,0,0.034000002,0.028000001,0,0,0,0
2492,268,1,0,0.045000002,0.034000002,1,0,0,0
2493,268,1,0,0.045000002,0.034000002,0,0,0,0
2494,268,1,0,0.022,0.034000002,0,0,0,0
2495,269,1,0,0.034000002,0.037,0,0,0,0
2496,269,1,0,0.022,0.034000002,0,0,0,0
2497,269,1,0,0.034000002,0.030999999,0,0,0,0
2498,269,1,0,0.034000002,0.030999999,0,0,0,0
2499,269,1,0,0.034000002,0.028000001,0,1,0,0
2500,269,1,0,0.030999999,0.034000002,0,0,1,0
2501,269,1,0,0.029999999,0.028000001,1,0,0,0
2502,269,1,0,0.029999999,0.028000001,0,0,0,0
2503,269,1,0,0.021,0.028000001,0,0,0,0
2504,269,1,0,0.034000002,0.028000001,0,0,0,0
2505,269,1,0,0.034000002,0.030999999,0,0,0,0
2506,269,1,0,0.034000002,0.030999999,0,0,0,0
2507,269,1,0,0.034000002,0.030999999,0,0,0,0
2508,269,1,0,0.034000002,0.030999999,1,0,0,0
2509,269,1,0,0.030999999,0.030999999,0,0,0,0
2510,269,1,0,0.034000002,0.030999999,0,0,0,0
2511,269,1,0,0.030999999,0.030999999,1,0,0,0
2512,270,1,0,0.034000002,0.041000001,0,0,0,0
2513,270,1,0,0.034000002,0.035,0,0,0,0
2514,270,1,0,0.030999999,0.044,0,0,0,0
2515,270,1,0,0.030999999,0.037,0,0,0,0
2516,270,1,0,0.027000001,0.035999998,1,0,0,1
2517,270,1,0,0.041000001,0.035,0,0,0,1
2518,270,1,0,0.027000001,0.035,0,0,0,0
