OBS,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,FeatPrivate,FeatSunshine,FeatKeebler,FeatNabisco,DisplPrivate,DisplSunshine,DisplKeebler,DisplNabisco
277,1,0,0,0,0.589999914,1.089999914,1.129999995,1.089999914,0,0,0,0,0,0,0,1
278,1,0,0,0,0.589999914,1.089999914,1.199999928,1.190000057,0,0,0,0,0,0,0,1
279,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
280,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
281,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
282,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
283,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
284,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,1,0,0,0,0,0,0
285,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,0,0,1,0,0
286,1,0,0,0,0.589999914,0.889999986,1.199999928,1.289999962,0,0,1,0,0,1,1,1
287,1,0,0,0,0.589999914,1.089999914,1.149999976,1.289999962,0,0,0,0,0,1,1,1
288,1,0,0,0,0.589999914,1.089999914,1.039999962,1.289999962,0,0,0,0,0,0,1,0
289,1,0,0,0,0.589999914,1.089999914,1.039999962,1.289999962,0,0,0,0,0,0,1,0
290,1,0,0,0,0.589999914,1.089999914,1.25,0.99000001,0,0,0,0,0,0,1,0
291,1,0,0,0,0.589999914,0.949999988,1.25,0.99000001,0,0,0,0,0,0,0,1
292,1,0,0,0,0.589999914,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,1
293,1,0,0,0,0.589999914,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0
294,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
295,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
296,1,0,0,0,0.589999914,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
297,1,0,0,0,0.589999914,0.949999988,1.039999962,0.99000001,0,0,0,0,0,0,0,0
298,1,0,0,0,0.589999914,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,1
299,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,1,0,0,0,1,0,0,0
300,1,0,0,0,0.549999952,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
301,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
302,1,0,0,0,0.549999952,0.99000001,1.089999914,0.889999986,0,0,0,0,0,1,0,0
303,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
304,0,1,0,0,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
305,1,0,0,0,0.549999952,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
306,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
307,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
308,1,0,0,0,0.549999952,0.889999986,1.190000057,0.99000001,0,0,0,0,0,0,0,0
309,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
310,1,0,0,0,0.549999952,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,1
311,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
312,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
313,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,1,0,0,0,0,0,0
314,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
315,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,1,0,0,0,1,0,0,0
316,0,0,0,1,0.680000007,0.730000019,0.930000007,0.689999998,0,0,0,0,0,0,0,0
317,0,1,0,0,0.689999998,0.49000001,0.99000001,0.949999988,0,1,0,0,0,0,0,1
318,1,0,0,0,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,1,0
319,0,0,0,1,0.689999998,0.889999986,0.99000001,0,0,1,0,0,0,0,0,1
320,0,0,0,1,0.789999962,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
321,0,0,0,1,0.589999914,0.930000007,0.879999995,0,0,0,0,0,0,0,0,0
322,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,0,0
323,1,0,0,0,0.49000001,0.789999962,1.25,1.059999824,1,0,0,0,0,1,0,1
324,0,1,0,0,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
325,0,0,0,1,0.779999912,0.980000019,1.190000057,0.74000001,0,0,0,0,0,0,0,0
326,1,0,0,0,0.889999986,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
327,1,0,0,0,0.689999998,0.789999962,1.149999976,1.139999986,0,0,0,0,0,0,0,0
328,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
329,0,1,0,0,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
330,1,0,0,0,0.549999952,0.789999962,1.190000057,1.289999962,0,0,0,0,0,1,0,0
331,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
332,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
333,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
334,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
335,1,0,0,0,0.649999976,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,1,1
336,1,0,0,0,0.649999976,1.089999914,1.289999962,1.25,0,0,0,0,0,0,0,0
337,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
338,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,1,1
339,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
340,1,0,0,0,0.889999986,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0
341,1,0,0,0,0.589999914,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
342,1,0,0,0,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,1
343,1,0,0,0,1.149999976,1.289999962,1.039999962,1.2299999,0,0,0,0,1,0,0,0
344,0,0,0,1,0.680000007,0.849999964,0.980000019,0.889999986,0,0,0,0,0,0,0,0
345,0,0,0,1,0.609999955,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,1,1
346,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
347,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
348,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,0,0,0,0,1,0,1
349,0,0,1,0,0.579999924,0.930000007,0.99000001,1.089999914,0,0,0,0,0,0,1,0
350,0,0,0,1,0.529999912,0.789999962,1.149999976,0.99000001,1,0,0,0,0,0,1,0
351,0,0,0,1,0.609999955,0.789999962,1.149999976,0.99000001,0,0,0,1,0,0,0,0
352,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,0,1,0,0
353,0,0,1,0,0.609999955,0.970000029,0.99000001,1.190000057,0,0,0,0,0,0,0,0
354,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,1,0,0
355,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
356,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,1
357,0,0,0,1,0.680000007,1.089999914,0.99000001,0.949999988,0,0,1,1,0,0,1,0
358,0,1,0,0,0.649999976,0.789999962,1.349999905,1.289999962,0,1,0,0,0,1,0,0
359,0,0,0,1,0.579999924,0.879999995,1.190000057,1.079999924,0,0,0,0,0,0,0,0
360,0,0,0,1,0.579999924,0.930000007,1.190000057,1.079999924,0,0,0,0,0,0,0,0
361,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,1,0,0,0
362,0,0,0,1,0.680000007,1.089999914,1.25,0.889999986,0,0,0,1,0,0,0,1
363,0,0,0,1,0.680000007,1.190000057,1.089999914,1.289999962,0,0,0,0,0,0,0,0
364,0,0,0,1,0.680000007,1.190000057,1.25,1.039999962,0,0,0,0,0,0,0,0
365,0,0,0,1,0.680000007,0.849999964,0.879999995,1.029999971,0,0,0,0,0,0,0,0
366,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,0,0,0,0,1,0,0
367,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,0,0,0,0,1,0,1
368,0,0,0,1,0.680000007,0.789999962,1.079999924,0.889999986,0,0,0,0,0,1,0,1
369,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,1,0,0
370,0,0,0,1,0.649999976,0.779999912,1.349999905,0.99000001,0,0,0,0,1,0,0,0
371,0,0,0,1,0.649999976,0.779999912,1.349999905,1.089999914,0,0,0,0,1,0,0,1
372,0,0,0,1,0.680000007,1.089999914,1.23999989,1.089999914,0,0,0,1,0,1,1,1
373,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,1
374,0,0,0,1,0.889999986,1.190000057,1.349999905,1.289999962,0,0,0,0,0,0,0,0
375,0,0,0,1,0.889999986,1.190000057,1.349999905,1.089999914,0,0,0,1,0,0,0,0
376,0,0,0,1,0.680000007,0.959999979,1.389999986,0.689999998,0,0,0,1,0,0,0,0
377,0,0,0,1,0.680000007,0.889999986,1.25,0.889999986,0,0,0,1,0,0,0,1
378,0,0,0,1,0.789999962,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0
379,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,0,0,0,0,1
380,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
381,1,0,0,0,0.789999962,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0
382,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
383,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
384,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0
385,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0
386,1,0,0,0,0.889999986,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
387,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
388,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
389,0,0,1,0,0.779999912,0.980000019,1.049999952,1.089999914,0,0,0,0,0,0,0,0
390,0,0,1,0,0.639999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
391,1,0,0,0,0.619999945,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
392,1,0,0,0,0.889999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
393,1,0,0,0,0.889999986,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
394,1,0,0,0,0.889999986,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
395,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,0,0,0,0,1,0,0,1
396,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
397,1,0,0,0,0.889999986,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
398,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,1,0,0,0,0,0,0
399,1,0,0,0,0.889999986,1.089999914,1.209999919,1.190000057,0,0,0,0,0,0,0,1
400,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
401,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
402,0,0,0,1,0.859999955,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
403,0,0,0,1,0.839999914,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,0,1
404,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,1
405,1,0,0,0,0.889999986,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,1,0
406,1,0,0,0,0.889999986,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,1
407,1,0,0,0,0.889999986,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0
408,1,0,0,0,0.789999962,1.089999914,1.039999962,0.99000001,0,0,0,0,1,0,0,0
409,1,0,0,0,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
410,1,0,0,0,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,1,0,1,0,1
411,1,0,0,0,0.689999998,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
412,1,0,0,0,0.5,0.889999986,1.070000052,1.149999976,1,0,0,0,1,0,0,0
413,0,0,1,0,0.609999955,0.789999962,0.99000001,1.190000057,0,0,1,0,0,0,1,0
414,1,0,0,0,0.789999962,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0
415,1,0,0,0,0.5,0.889999986,1.149999976,0.99000001,1,0,0,0,0,1,1,0
416,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,0,0,0,0,1
417,1,0,0,0,0.5,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,0,1
418,0,0,1,0,0.579999924,0.930000007,0.99000001,0.980000019,0,0,0,0,0,0,1,0
419,1,0,0,0,0.689999998,1.089999914,1.209999919,1.190000057,0,0,0,1,1,0,0,0
420,0,1,0,0,0.579999924,0.879999995,1.089999914,1.049999952,0,0,0,0,0,1,0,0
421,0,1,0,0,0.579999924,0.879999995,0.980000019,1.029999971,0,0,0,0,0,1,0,1
422,0,1,0,0,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
423,0,0,1,0,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
424,0,1,0,0,0.599999964,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0
425,1,0,0,0,0.649999976,0.970000029,1.089999914,1.089999914,0,0,0,1,0,0,0,0
426,1,0,0,0,0.5,0.970000029,1.089999914,1.089999914,1,0,0,0,1,0,1,1
427,1,0,0,0,0.5,0.970000029,1.089999914,1.089999914,1,0,0,0,1,0,1,1
428,1,0,0,0,0.649999976,1.00999999,1.25,1.25,0,0,0,0,0,0,0,0
429,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
430,0,0,0,1,0.5,1.049999952,1.25,0.99000001,1,0,0,0,1,0,0,1
431,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,1,0,0,1
432,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,0,1
433,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,0,0,1,0
434,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
435,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
436,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0
437,0,0,1,0,0.589999914,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0
438,1,0,0,0,0.789999962,1.089999914,1.219999909,1.289999962,0,0,0,0,1,0,0,0
439,0,0,0,1,0.709999979,0.689999998,0.879999995,1.199999928,0,0,0,0,0,0,0,0
440,0,0,0,1,0.709999979,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,0,1
441,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
442,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
443,0,0,0,1,0.680000007,0.959999979,1.190000057,0.889999986,0,0,0,1,0,0,0,0
444,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,1,0,0
445,0,0,0,1,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
446,0,0,0,1,0.680000007,0.959999979,0.99000001,1.089999914,0,0,0,1,0,0,0,0
447,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
448,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
449,0,0,0,1,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
450,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
451,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
452,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
453,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
454,0,0,0,1,0.680000007,0.959999979,1.289999962,1.049999952,0,0,0,0,0,0,0,0
455,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
456,0,0,0,1,0.709999979,1.089999914,1.190000057,0.789999962,0,0,0,0,0,0,0,0
457,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
458,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
459,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
460,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
461,0,0,0,1,0.639999986,1.089999914,1.209999919,1.190000057,0,0,0,1,1,0,0,0
462,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
463,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
464,0,0,0,1,0.779999912,1.089999914,1.190000057,0.939999998,0,0,0,0,0,0,0,1
465,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
466,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
467,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
468,0,0,0,1,0.789999962,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,1
469,1,0,0,0,1.149999976,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,1
470,0,0,0,1,0.959999979,1.089999914,1.129999995,1.089999914,0,0,0,0,0,0,0,1
471,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,1
472,0,0,0,1,0.910000026,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
473,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
474,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,1,0,0,0,0,0,0
475,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0
476,0,0,0,1,0.959999979,1.089999914,1.139999986,1.289999962,0,0,0,0,0,1,1,1
477,0,0,0,1,0.649999976,1.049999952,1.169999957,0.99000001,0,0,0,0,1,0,0,1
478,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0
479,0,0,0,1,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
480,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
481,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
482,1,0,0,0,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
483,1,0,0,0,0.5,0.889999986,0.99000001,0.889999986,1,0,0,0,1,0,0,1
484,1,0,0,0,0.549999952,0.99000001,1.089999914,0.949999988,0,0,0,0,0,0,0,0
485,1,0,0,0,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
486,1,0,0,0,0.649999976,0.789999962,1.019999981,1.049999952,0,0,0,0,0,0,0,0
487,0,0,0,1,0.49000001,0.889999986,1.019999981,1.049999952,1,0,0,0,1,0,0,0
488,0,0,0,1,0.49000001,0.889999986,1.019999981,1.049999952,1,0,0,0,1,0,0,0
489,1,0,0,0,0.649999976,0.889999986,0.99000001,1.149999976,0,0,1,0,0,1,1,0
490,1,0,0,0,0.5,0.889999986,1.149999976,0.99000001,1,0,0,0,0,1,1,0
491,1,0,0,0,0.49000001,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,0,1
492,0,0,0,1,0.599999964,0.879999995,0.99000001,1.149999976,0,0,0,0,0,0,0,0
493,1,0,0,0,0.589999914,0.970000029,1.149999976,1.089999914,1,0,0,1,1,0,0,0
494,1,0,0,0,0.579999924,0.879999995,0.980000019,1.079999924,0,0,1,0,0,0,1,1
495,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0
496,1,0,0,0,0.579999924,0.930000007,1.129999995,1.079999924,0,0,0,0,0,0,1,0
497,1,0,0,0,0.579999924,0.930000007,1.190000057,0.980000019,0,0,0,0,0,0,0,0
498,1,0,0,0,0.579999924,0.930000007,1.119999886,0.980000019,0,0,0,0,0,0,0,0
499,1,0,0,0,0.649999976,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
500,1,0,0,0,0.579999924,1.23999989,1.049999952,0.980000019,0,0,0,0,1,0,0,0
501,0,0,0,1,0.709999979,0.980000019,0.879999995,1.199999928,0,0,0,0,0,0,0,0
502,0,0,0,1,0.709999979,0.689999998,1.089999914,1.089999914,0,0,0,0,0,1,0,1
503,0,0,0,1,0.709999979,0.980000019,0.99000001,1.089999914,0,0,0,0,0,1,0,1
504,0,0,0,1,0.709999979,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,0,1
505,0,0,0,1,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,1
506,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
507,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,1,0,0
508,0,0,0,1,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
509,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
510,0,0,0,1,0.779999912,0.99000001,1.049999952,1.089999914,0,0,0,0,0,1,0,0
511,0,0,0,1,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
512,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
513,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
514,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
515,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
516,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
517,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
518,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,1
519,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
520,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
521,0,0,1,0,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,1,0,0,0
522,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
523,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
524,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
525,0,0,0,1,0.789999962,0.980000019,1.129999995,1.089999914,0,0,0,0,0,0,0,0
526,0,0,0,1,0.859999955,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,0,0
527,0,0,0,1,0.49000001,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,0
528,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,1
529,0,0,0,1,0.5,0.889999986,1.070000052,1.149999976,1,0,0,0,1,0,0,0
530,0,0,0,1,0.5,0.889999986,1.149999976,0.99000001,1,0,0,0,0,0,1,0
531,0,0,0,1,0.649999976,0.970000029,1.089999914,1.149999976,0,0,1,0,0,0,1,0
532,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,1
533,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0
534,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
535,0,0,0,1,0.649999976,0.879999995,1.25,1.089999914,0,0,0,0,0,0,0,1
536,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0
537,0,0,0,1,0.519999921,0.970000029,1.089999914,1.089999914,1,0,0,0,1,0,1,1
538,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,1,0,0,1
539,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,0,0,1,0
540,0,0,0,1,0.589999914,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,0,1
541,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
542,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1
543,1,0,0,0,0.549999952,0.99000001,1.089999914,0.949999988,0,0,0,0,0,0,0,0
544,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
545,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
546,1,0,0,0,0.549999952,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
547,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
548,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
549,1,0,0,0,0.549999952,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0
550,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
551,1,0,0,0,0.549999952,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
552,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
553,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,1,0,0,0,0
554,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
555,1,0,0,0,0.549999952,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
